0,-83.697418742318
1.14910418594337e-12,-83.697418742318
1.14910418594338e-12,-83.697418742318
1.15045851793977e-12,-83.697418742318
1.15045851793978e-12,-83.697418742318
1.23964776145492e-12,-83.697418742318
1.23964776145493e-12,-83.697418742318
1.24021707750362e-12,-83.697418742318
1.24021707750363e-12,-83.697418742318
3.79319056676919e-08,-83.697418742318
2.27585232920764e-07,-83.6974187423179
1.17585186918612e-06,-83.6974187423173
5.91718505051293e-06,-83.6974187423143
2.96238509571469e-05,-83.6974187422994
0.000145310148809409,-83.6974187422265
0.000362204015732985,-83.6974187420899
0.000702496705494701,-83.6974187418757
0.00120939120275291,-83.6974187415566
0.00173515141643177,-83.6974187412259
0.00226091163011063,-83.6974187408952
0.0027866718437895,-83.6974187405647
0.00352146607001681,-83.697418740103
0.00425626029624413,-83.6974187396415
0.00499105452247144,-83.6974187391802
0.00572584874869876,-83.6974187387189
0.00671232940448458,-83.6974187381
0.0076988100602704,-83.6974187374813
0.00908412890800479,-83.6974187366127
0.01,-83.6974187360387
0.0109460728253011,-83.697418735446
0.0128080167425973,-83.6974187342799
0.0146699606598936,-83.6974187331144
0.0173064117285951,-83.6974187314652
0.02,-83.6974187297813
0.0207553906629213,-83.6974187293093
0.0253078725415325,-83.6974187264664
0.03,-83.6974187235393
0.0313275669094719,-83.6974187227116
0.0393838400053776,-83.6974187176937
0.04,-83.69741871731
0.0474401131012832,-83.6974187126825
0.05,-83.6974187110918
0.0504158714180546,-83.6974187108334
0.0508317428361092,-83.6974187105752
0.0512476142541637,-83.697418710317
0.0519246846462613,-83.6974187098966
0.0529771014351845,-83.6974187092434
0.0546425819108153,-83.6974187082099
0.0570727865699121,-83.6974187067026
0.06,-83.6974187048883
0.0610157678822192,-83.6974187042589
0.0610162109262806,-83.6974187042586
0.0610166539703419,-83.6974187042583
0.0610188691906487,-83.697418704257
0.0610299452921823,-83.6974187042501
0.0610853257998507,-83.6974187042158
0.0613622283381925,-83.6974187040443
0.0623533095374898,-83.6974187034306
0.0633443907367872,-83.697418702817
0.0646632311957464,-83.6974187020008
0.0653404718512166,-83.6974187015817
0.0660177125066867,-83.6974187011627
0.0666949531621569,-83.6974187007437
0.0679688081336872,-83.6974186999559
0.0689089495137447,-83.6974186993746
0.0698490908938022,-83.6974186987935
0.07,-83.6974186987002
0.0714819670285924,-83.6974186977844
0.0731148431633827,-83.6974186967759
0.0747477192981729,-83.6974186957677
0.0763805954329631,-83.6974186947599
0.0785542290845768,-83.697418693419
0.08,-83.6974186925274
0.081499549718574,-83.697418691603
0.0857966968494526,-83.6974186889562
0.09,-83.6974186863696
0.0916368566260076,-83.6974186853628
0.0974770164025626,-83.6974186817748
0.1,-83.6974186802258
0.108245119683573,-83.697418675171
0.11,-83.6974186740954
0.116490239367146,-83.697418670124
0.12,-83.6974186679783
0.126490239367146,-83.6974186640164
0.13,-83.697418661876
0.134273713562425,-83.6974186592728
0.14,-83.697418655789
0.142057187757704,-83.6974186545378
0.149840661952982,-83.6974186498116
0.15,-83.6974186497136
0.159908854802331,-83.6974186437073
0.16,-83.6974186436503
0.169817709604662,-83.6974186377096
0.17,-83.6974186375976
0.172996754367458,-83.6974186357864
0.176175799130254,-83.6974186338658
0.18,-83.6974186315567
0.18066169655291,-83.6974186311567
0.187668821091169,-83.697418626931
0.19,-83.6974186255249
0.197668821091169,-83.6974186208995
0.2,-83.6974186194441
0.21,-83.6974186134063
0.21,-83.6974186133099
0.217347130439593,-83.6974186088948
0.22,-83.6974186072718
0.227347130439593,-83.6974186028597
0.23,-83.6974186012638
0.237347130439593,-83.6974185968593
0.24,-83.6974185952648
0.247347130439593,-83.6974185908644
