time,data
0,42.3012811641364
0.025,42.3012822622487
0.05,42.3012833567918
0.075,42.3012844455934
0.1,42.3012855271187
0.125,42.3012866002832
0.15,42.3012876643209
0.175,42.3012887186906
0.2,42.3012897645147
0.225,42.3012908025074
0.25,42.3012918332115
0.275,42.301292857043
0.3,42.3012938742541
0.325,42.3012948851179
0.35,42.3012958897386
0.375,42.3012968883189
0.4,42.3012978808515
0.425,42.301298867497
0.45,42.3012998484709
0.475,42.3013008240094
0.5,42.3013017939078
0.525,42.3013027582389
0.55,42.3013037171619
0.575,42.301304670874
0.6,42.3013056189978
0.625,42.3013065615202
0.65,42.3013074980727
0.675,42.3013084286417
0.7,42.3013093533456
0.725,42.3013102723651
0.75,42.3013111853788
0.775,42.3013120923829
0.8,42.3013129934702
0.825,42.3013138887725
0.85,42.30131477846
0.875,42.3013156626694
0.9,42.3013165415776
0.925,42.3013174152917
0.95,42.3013182838702
0.975,42.3013191473309
1,42.3013200057703
1.025,42.3013208592079
1.05,42.3013217076204
1.075,42.3013225509538
1.1,42.3013233893116
1.125,42.3013242227018
1.15,42.3013250512584
1.175,42.3013258750098
1.2,42.3013266940295
1.225,42.3013275083133
1.25,42.3013283178149
1.275,42.3013291224601
1.3,42.3013299223168
1.325,42.3013307173729
1.35,42.3013315077419
1.375,42.3013322934434
1.4,42.3013330744497
1.425,42.3013338507016
1.45,42.3013346223442
1.475,42.3013353894153
1.5,42.3013361519006
1.525,42.3013369097511
1.55,42.3013376630306
1.575,42.3013384117315
1.6,42.3013391558099
1.625,42.3013398951966
1.65,42.3013406299502
1.675,42.3013413600607
1.7,42.3013420855256
1.725,42.3013428063084
1.75,42.3013435223506
1.775,42.3013442335784
1.8,42.3013449399295
1.825,42.3013456413329
1.85,42.3013463377112
1.875,42.3013470289826
1.9,42.3013477150804
1.925,42.3013483959346
1.95,42.3013490714716
1.975,42.3013497416149
2,42.3013504063769
2.025,42.3013510657667
2.05,42.3013517197708
2.075,42.3013523683575
2.1,42.3013530116316
2.125,42.3013536497216
2.15,42.3013542827789
2.175,42.3013549109619
2.2,42.3013555343841
2.225,42.3013561531205
2.25,42.3013567672339
2.275,42.301357376845
2.3,42.301357982051
2.325,42.3013585829235
2.35,42.3013591795513
2.375,42.3013597721661
2.4,42.3013603609092
2.425,42.3013609460858
2.45,42.301361527991
2.475,42.3013621068918
2.5,42.3013626828787
2.525,42.3013632562441
2.55,42.3013638271003
2.575,42.3013643957991
2.6,42.3013649627054
2.625,42.3013655281642
2.65,42.3013660922475
2.675,42.3013666552908
2.7,42.3013672173724
2.725,42.3013677788782
2.75,42.3013683402301
2.775,42.3013689018389
2.8,42.3013694637576
2.825,42.3013700263543
2.85,42.3013705896748
2.875,42.3013711541305
2.9,42.3013717198658
2.925,42.3013722873532
2.95,42.3013728571147
2.975,42.3013734296648
3,42.3013740051791
3.025,42.3013745840801
3.05,42.3013751665337
3.075,42.3013757529555
3.1,42.3013763437942
3.125,42.3013769394873
3.15,42.3013775401867
3.175,42.3013781462366
3.2,42.3013787577158
3.225,42.3013793748869
3.25,42.301379997867
3.275,42.3013806269203
3.3,42.3013812621901
3.325,42.3013819039335
3.35,42.3013825523064
3.375,42.3013832075453
3.4,42.3013838697963
3.425,42.3013845392664
3.45,42.3013852160922
3.475,42.3013859004469
3.5,42.3013865924524
3.525,42.3013872922457
3.55,42.3013879999505
3.575,42.3013887156716
3.6,42.3013894394737
3.625,42.301390171413
3.65,42.3013909115311
3.675,42.3013916598491
3.7,42.3013924163758
3.725,42.3013931810927
3.75,42.3013939540984
3.775,42.3013947353631
3.8,42.3013955248129
3.825,42.3013963223489
3.85,42.3013971279459
3.875,42.3013979414894
3.9,42.3013987628848
3.925,42.3013995919777
3.95,42.3014004286519
3.975,42.3014012727255
4,42.301402124114
4.025,42.3014029826288
4.05,42.3014038480799
4.075,42.3014047202104
4.1,42.301405598751
4.125,42.3014064834351
4.15,42.3014073741868
4.175,42.3014082707777
4.2,42.3014091729339
4.225,42.3014100803097
4.25,42.3014109926004
4.275,42.3014119094354
4.3,42.3014128305703
4.325,42.3014137556503
4.35,42.3014146843914
4.375,42.3014156164315
4.4,42.3014165515012
4.425,42.3014174892468
4.45,42.3014184293184
4.475,42.3014193713902
4.5,42.3014203152654
4.525,42.3014212606844
4.55,42.301422207494
4.575,42.3014231554552
4.6,42.3014241044757
4.625,42.3014250543616
4.65,42.3014260049114
4.675,42.301426955887
4.7,42.3014279070596
4.725,42.3014288582215
4.75,42.30142980919
4.775,42.3014307597733
4.8,42.3014317098769
4.825,42.3014326593673
4.85,42.3014336080672
4.875,42.3014345558027
4.9,42.3014355024315
4.925,42.3014364478014
4.95,42.3014373918052
4.975,42.3014383343204
5,42.3014392752334
5.025,42.3014402144439
5.05,42.3014411518961
5.075,42.3014420875163
5.1,42.3014430213438
5.125,42.301443953355
5.15,42.3014448835514
5.175,42.3014458118904
5.2,42.30144673832
5.225,42.301447662787
5.25,42.3014485852162
5.275,42.301449505529
5.3,42.301450423664
5.325,42.3014513395491
5.35,42.3014522531183
5.375,42.3014531643132
5.4,42.3014540730938
5.425,42.3014549794102
5.45,42.3014558832629
5.475,42.3014567846289
5.5,42.3014576834871
5.525,42.3014585798047
5.55,42.301459473591
5.575,42.3014603648333
5.6,42.3014612535763
5.625,42.3014621398325
5.65,42.3014630236026
5.675,42.301463904881
5.7,42.301464783725
5.725,42.3014656601591
5.75,42.3014665342572
5.775,42.3014674060566
5.8,42.3014682756188
5.825,42.3014691429752
5.85,42.3014700082261
5.875,42.3014708714271
5.9,42.3014717326127
5.925,42.3014725918024
5.95,42.3014734490446
5.975,42.3014743043648
6,42.3014751578577
6.025,42.3014760095788
6.05,42.3014768595986
6.075,42.3014777079609
6.1,42.301478554744
6.125,42.3014793999969
6.15,42.3014802437512
6.175,42.3014810860266
6.2,42.3014819268917
6.225,42.3014827663893
6.25,42.3014836045534
6.275,42.3014844414106
6.3,42.3014852769862
6.325,42.3014861113048
6.35,42.301486944388
6.375,42.3014877762603
6.4,42.3014886069502
6.425,42.3014894364905
6.45,42.301490264912
6.475,42.3014910922426
6.5,42.3014919185049
