time,data
0,42.2999786707579
0.025,42.2999797959911
0.05,42.2999809175668
0.075,42.2999820332594
0.1,42.2999831414959
0.125,42.2999842411652
0.15,42.2999853314823
0.175,42.2999864118925
0.2,42.2999874835327
0.225,42.2999885470566
0.25,42.2999896030999
0.275,42.2999906520949
0.3,42.2999916943944
0.325,42.2999927302433
0.35,42.2999937598989
0.375,42.299994783535
0.4,42.2999958013867
0.425,42.2999968136094
0.45,42.2999978203468
0.475,42.2999988216975
0.5,42.2999998177971
0.525,42.3000008087351
0.55,42.3000017946663
0.575,42.300002775691
0.6,42.3000037519086
0.625,42.3000047233866
0.65,42.3000056902282
0.675,42.3000066525007
0.7,42.3000076103047
0.725,42.3000085637065
0.75,42.3000095128272
0.775,42.3000104577451
0.8,42.3000113985392
0.825,42.3000123352629
0.85,42.3000132679996
0.875,42.3000141968036
0.9,42.3000151217576
0.925,42.3000160429154
0.95,42.300016960357
0.975,42.3000178741349
1,42.3000187843262
1.025,42.3000196909815
1.05,42.3000205941932
1.075,42.3000214940213
1.1,42.3000223905257
1.125,42.3000232837477
1.15,42.3000241737511
1.175,42.3000250605777
1.2,42.3000259443066
1.225,42.3000268249891
1.25,42.300027702677
1.275,42.3000285774057
1.3,42.3000294492308
1.325,42.300030318189
1.35,42.3000311843496
1.375,42.3000320477577
1.4,42.300032908459
1.425,42.3000337664845
1.45,42.3000346218834
1.475,42.3000354746879
1.5,42.300036324947
1.525,42.3000371726927
1.55,42.3000380179851
1.575,42.3000388608631
1.6,42.3000397013779
1.625,42.3000405395635
1.65,42.3000413754552
1.675,42.3000422090769
1.7,42.300043040468
1.725,42.3000438696541
1.75,42.300044696675
1.775,42.3000455215565
1.8,42.3000463443482
1.825,42.3000471650819
1.85,42.3000479837999
1.875,42.3000488005302
1.9,42.300049615302
1.925,42.300050428135
1.95,42.3000512390619
1.975,42.3000520481039
2,42.3000528552941
2.025,42.3000536606541
2.05,42.3000544642252
2.075,42.3000552660339
2.1,42.3000560661073
2.125,42.3000568644639
2.15,42.3000576611327
2.175,42.3000584561327
2.2,42.3000592494934
2.225,42.3000600412336
2.25,42.3000608313897
2.275,42.3000616199849
2.3,42.3000624070501
2.325,42.3000631926058
2.35,42.3000639766734
